executionStartTime,executionEndTime,executionLatency,containerId,hostId,statusCode,requestResponseLatency,requestTime,responseTime,requestId,replicas,n1CpuUsage,n1MemoryUsage,cpCpuUsage,cpMemoryUsage,n3CpuUsage,n3MemoryUsage,n2CpuUsage,n2MemoryUsage,n4CpuUsage,n4MemoryUsage,functionInvocationRate,schedulingLatency
1621114676.4651902,1621114680.499023,4.033832788467407,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,4.389000177383423,1621114676.156,1621114680.545,74c604c7-7b48-401e-be21-c9666fcb1cb9,2,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,899m,0.3091902732849121
1621114677.606524,1621114681.561705,3.955181121826172,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,4.414000034332275,1621114677.156,1621114681.57,47eaaaaa-4da5-443f-b2a5-110ee543b46e,2,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,899m,0.45052409172058105
1621114678.5092385,1621114682.4699564,3.9607179164886475,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,4.319000005722046,1621114678.156,1621114682.475,1fae41ce-08d3-4b06-a1f9-b35b36e5a9be,2,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1200m,0.353238582611084
1621114679.3601174,1621114683.0662432,3.7061257362365723,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,3.9260001182556152,1621114679.156,1621114683.082,9a7f61e1-76b1-4e20-a28b-1a94ffd171b8,2,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1200m,0.2041175365447998
1621114680.383897,1621114684.97251,4.588613033294678,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.8460001945495605,1621114680.156,1621114685.002,546acc6e-ac21-42e2-a3aa-cb2c5697aa82,2,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,900m,0.22789716720581055
1621114682.7527068,1621114686.7855983,4.032891511917114,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.645000219345093,1621114682.156,1621114686.801,1433f421-6d26-4e1b-b1fe-523a4d6dd413,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,899m,0.5967068672180176
1621114681.6815314,1621114686.8641706,5.182639122009277,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,5.729000091552734,1621114681.156,1621114686.885,8e227459-cc4f-4aad-9b39-b2efc1d8e32a,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,899m,0.525531530380249
1621114683.394857,1621114687.2913845,3.8965275287628174,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,4.140000104904175,1621114683.156,1621114687.296,05ec7b6a-81a3-423e-b996-b17d59c2c0a3,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,999m,0.23885703086853027
1621114684.4138992,1621114687.5202434,3.106344223022461,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,3.370000123977661,1621114684.156,1621114687.526,e5d9b740-9771-4943-b2a0-e7eca34b67c9,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,999m,0.25789928436279297
1621114685.3873243,1621114688.6953728,3.3080484867095947,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,3.558000087738037,1621114685.156,1621114688.714,c5dba96e-160b-4355-8661-62cbf53cb037,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,999m,0.2313244342803955
1621114686.599619,1621114693.3056574,6.706038475036621,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,7.1650002002716064,1621114686.156,1621114693.321,bcf361b9-e9ff-4c77-9afc-efcc22ec11f4,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,899m,0.4436190128326416
1621114687.4682703,1621114694.4675026,6.999232292175293,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,7.333000183105469,1621114687.156,1621114694.489,b6c9f631-08d8-46ad-b92e-08e5ac2cf535,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1200m,0.3122704029083252
1621114688.5588121,1621114695.8846874,7.325875282287598,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,7.748000144958496,1621114688.156,1621114695.904,60e65edc-07a9-4681-a71d-fef2415d538a,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1200m,0.40281224250793457
1621114692.393761,1621114696.753778,4.3600170612335205,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.615000009536743,1621114692.156,1621114696.771,a41e74a5-bddc-40a9-bec4-3b88877708f6,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1200m,0.2377610206604004
1621114689.5019186,1621114697.0618973,7.559978723526001,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,7.932000160217285,1621114689.156,1621114697.088,e6e74c9c-a2dc-4e3c-a676-4996a68c5eab,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1,0.3459186553955078
1621114693.6328447,1621114698.945555,5.312710285186768,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,5.817000150680542,1621114693.156,1621114698.973,35729422-b170-4fbb-bda0-5a31dca417c4,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1,0.47684478759765625
1621114694.4874456,1621114699.497784,5.010338306427002,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,5.35099983215332,1621114694.157,1621114699.508,ad9d8410-3380-433d-81ef-04ff7e4d751f,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1,0.3304455280303955
1621114691.5062242,1621114700.1371796,8.630955457687378,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,9.083000183105469,1621114691.156,1621114700.239,a15b2e74-cbe1-4656-9c2b-ee2b2d478c57,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1,0.35022425651550293
1621114696.0762007,1621114700.7922409,4.716040134429932,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,5.6540000438690186,1621114695.156,1621114700.81,c0285e4b-de59-4a12-8ba7-7888a87b8ed8,4,203065313n,1110024Ki,378200049n,1692676Ki,200034158n,1053272Ki,196783906n,1274500Ki,318354007n,1186140Ki,1,0.9202008247375488
1621114701.4038274,1621114705.1863093,3.7824819087982178,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.047000169754028,1621114701.156,1621114705.203,55ea4bf0-c829-4a0c-986b-933b859a9cdc,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,799m,0.24782752990722656
1621114690.9400327,1621114706.3648572,15.424824476242065,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,16.295000076293945,1621114690.156,1621114706.451,bd0f94e4-fd60-40dd-9f79-d1b0850ea805,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,799m,0.7840328216552734
1621114701.0618052,1621114707.1289597,6.067154407501221,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,6.983000040054321,1621114700.156,1621114707.139,e25adebe-c29a-4237-af0b-cd5e000ab0ec,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,899m,0.9058053493499756
1621114702.6172047,1621114707.6942797,5.077075004577637,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,5.574000120162964,1621114702.156,1621114707.73,9a6df05d-2762-491a-a7aa-4a054ef0dfed,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,899m,0.46120476722717285
1621114703.5114965,1621114707.8031738,4.291677236557007,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,4.6549999713897705,1621114703.157,1621114707.812,351a4b55-ff94-4de4-b293-d20415667920,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,899m,0.35449647903442383
1621114698.6405005,1621114709.3794036,10.738903045654297,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,11.23199987411499,1621114698.157,1621114709.389,033640a3-7454-4873-8ee7-0c7b74bd00c1,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,999m,0.48350048065185547
1621114699.895645,1621114709.704758,9.809113025665283,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,10.565000057220459,1621114699.156,1621114709.721,6da416fd-6327-4df4-8c02-ece04d1b4cf0,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,999m,0.7396450042724609
1621114698.0560176,1621114709.7591312,11.703113555908203,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,12.61300015449524,1621114697.156,1621114709.769,7a2b7bed-6f39-49dc-90a4-c960c35939b5,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,999m,0.9000177383422852
1621114704.7216065,1621114710.2367597,5.515153169631958,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,6.107000112533569,1621114704.156,1621114710.263,4984b4cf-fce6-472c-831b-5308927c3a84,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,999m,0.5656065940856934
1621114696.6197758,1621114711.654837,15.035061120986938,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,15.555999994277954,1621114696.156,1621114711.712,91a725d1-2bda-4ddd-9c4b-a359326701a0,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.4637758731842041
1621114707.8293374,1621114711.941955,4.11261773109436,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,4.813000202178955,1621114707.156,1621114711.969,73de62ca-7e98-4b5f-94ac-410f5db1a332,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1200m,0.673337459564209
1621114707.7101407,1621114713.8337207,6.123579978942871,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,7.701000213623047,1621114706.156,1621114713.857,09ccdf95-2d89-47b7-a3bd-1f6c2a7896da,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,1.5541408061981201
1621114708.690281,1621114714.3879733,5.697692394256592,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,6.255000114440918,1621114708.156,1621114714.411,08709167-911c-46cb-b624-00fd455282b2,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.5342810153961182
1621114710.4983644,1621114715.0586255,4.560261011123657,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.920000076293945,1621114710.156,1621114715.076,4476853f-c26f-43f9-90c6-de5ec51aebc9,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.3423645496368408
1621114706.705468,1621114715.1696303,8.464162349700928,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,10.034000158309937,1621114705.156,1621114715.19,94ed82ab-d761-4655-ad20-2b9cf497a603,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,1.5494680404663086
1621114710.447335,1621114717.265319,6.817984104156494,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,8.150000095367432,1621114709.156,1621114717.306,7393df03-d7ea-48ff-a223-4107f9be65e3,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,1.291335105895996
1621114712.6524758,1621114717.2561946,4.6037187576293945,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,5.152000188827515,1621114712.156,1621114717.308,a8e8a6ff-f51d-4f1e-b1c2-8e2eb2641287,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,0.4964759349822998
1621114711.897509,1621114717.8602839,5.962774753570557,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,6.7250001430511475,1621114711.156,1621114717.881,2f2be715-39b2-46e0-989d-952da7fd2448,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,0.741509199142456
1621114714.119423,1621114719.0084639,4.889040946960449,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,5.858999967575073,1621114713.158,1621114719.017,90f48c54-fcc2-4310-a3b9-98a5ad02f783,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,900m,0.9614229202270508
1621114715.129078,1621114719.6548133,4.525735378265381,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,5.526000022888184,1621114714.156,1621114719.682,a0876d4e-bd6c-45b4-9151-f2ef32a1349c,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,900m,0.9730780124664307
1621114715.6482782,1621114720.2426615,4.594383239746094,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,5.0990002155303955,1621114715.156,1621114720.255,e452ed7e-b920-430b-b38c-9184a218f9b5,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,900m,0.4922783374786377
1621114716.8507078,1621114720.884843,4.034135341644287,3905dd18-661f-495c-972b-d94e8277244c,1621076759,200,4.742000102996826,1621114716.156,1621114720.898,2258d4b2-8e95-4c20-b22e-88d342fa085c,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,900m,0.6947078704833984
1621114717.5893085,1621114722.0220816,4.432773113250732,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,4.884999990463257,1621114717.157,1621114722.042,951594dc-a5b6-4241-a419-28654ac104a1,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,800m,0.4323084354400635
1621114718.7698739,1621114722.229794,3.4599201679229736,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,4.085000038146973,1621114718.156,1621114722.241,080b973f-0076-435a-a14a-5fdd21253753,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,800m,0.6138739585876465
1621114719.8348188,1621114723.820316,3.985497236251831,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,4.671000003814697,1621114719.156,1621114723.827,df6c6e84-d94d-4341-8c05-82afc685e6de,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.678818941116333
1621114720.5502248,1621114724.4483583,3.8981335163116455,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,4.305999994277954,1621114720.156,1621114724.462,b119b011-5b9a-42be-8c38-ce2eb7e996cd,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.3942248821258545
1621114721.4735906,1621114724.8558857,3.3822951316833496,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,3.7170000076293945,1621114721.156,1621114724.873,0cfd83b6-a228-4757-af56-462afdac6b1c,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.31759071350097656
1621114722.552574,1621114726.7149427,4.1623687744140625,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,4.587000131607056,1621114722.162,1621114726.749,7ff392df-135c-4b22-81ca-e0a955431316,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.39057397842407227
1621114723.6780016,1621114727.5415673,3.863565683364868,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,4.39300012588501,1621114723.156,1621114727.549,b0d1d9b4-4790-455e-8d4b-da9e1d97d621,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.5220017433166504
1621114724.3598213,1621114727.7854133,3.4255919456481934,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,3.6410000324249268,1621114724.156,1621114727.797,05bee73c-df8c-4ac6-9926-d3decaca3474,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.20382142066955566
1621114725.430107,1621114728.7211072,3.2910001277923584,f9905fb9-c6e0-4c71-b5b4-a1fd6b9cff83,1621076758,200,3.577000141143799,1621114725.156,1621114728.733,fca58f16-ee02-4dc2-98b3-eae8bf4265a7,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.2741072177886963
1621114726.4807112,1621114729.866912,3.3862006664276123,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,3.7170000076293945,1621114726.156,1621114729.873,ca10f84a-0054-4c23-ac72-91f75f5e8908,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.32471132278442383
1621114727.4905093,1621114730.762486,3.2719767093658447,be2d251c-ab8c-4516-b6e5-1bd21754141c,1621076758,200,3.624000072479248,1621114727.156,1621114730.78,80f20971-c4a7-4501-a959-1ba2fc6ca2a1,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1100m,0.33450937271118164
1621114728.4091122,1621114731.6122706,3.203158378601074,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,3.4620001316070557,1621114728.156,1621114731.618,17706255-fe7c-48ed-b51d-e61f637a47a4,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1200m,0.2531123161315918
1621114729.4804077,1621114733.1622443,3.6818366050720215,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,4.021000146865845,1621114729.156,1621114733.177,0c8bcab6-126f-459c-8fa6-3244afa1b38c,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1200m,0.32440781593322754
1621114730.4272523,1621114733.842861,3.4156086444854736,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,3.7060000896453857,1621114730.156,1621114733.862,e99ab7c0-1c50-4ea6-965b-e5ca9b6e1d37,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,0.2712523937225342
1621114731.4401474,1621114734.9493656,3.509218215942383,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,3.808000087738037,1621114731.156,1621114734.964,dee438f9-e7fe-47ea-98b9-4e691e810fe0,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,0.2841475009918213
1621114732.4674497,1621114735.5642438,3.0967941284179688,2af09c4a-e599-4b21-ad57-66bb4cf9a513,1621076758,200,3.4170000553131104,1621114732.156,1621114735.573,4a2300b5-5449-45b2-85a0-64c3aa8df4e2,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,1,0.3114497661590576
1621114733.802324,1621114737.052202,3.2498779296875,d22b1358-4f7e-40bc-8290-4e20ee5b06cc,1621076759,200,3.9040000438690186,1621114733.156,1621114737.06,e8e7d450-5adf-4b4e-b75e-7dc6ac8cc754,5,929903119n,1131056Ki,809594654n,1690564Ki,1999794540n,1351444Ki,344129536n,1274692Ki,1201933348n,1357948Ki,900m,0.6463241577148438
